video_frame,carla_frame,time_seconds,source_sun_altitude_deg,night_strength,sensor_noise_strength,grading_seed,ego_speed_mps,ego_yaw,forward_motorcycle_visible,forward_motorcycle_x1,forward_motorcycle_y1,forward_motorcycle_x2,forward_motorcycle_y2,forward_motorcycle_u,forward_motorcycle_v,forward_motorcycle_depth_m,forward_motorcycle_bbox_width_px,forward_motorcycle_bbox_height_px,forward_motorcycle_bbox_area_px2,forward_motorcycle_bbox_inside_fraction,forward_motorcycle_edge_touching,forward_motorcycle_label_eligible,forward_motorcycle_ignore_for_detection,forward_motorcycle_label_reason,forward_motorcycle_encounter,forward_motorcycle_speed_mps,forward_motorcycle_yaw,forward_car_visible,forward_car_x1,forward_car_y1,forward_car_x2,forward_car_y2,forward_car_u,forward_car_v,forward_car_depth_m,forward_car_bbox_width_px,forward_car_bbox_height_px,forward_car_bbox_area_px2,forward_car_bbox_inside_fraction,forward_car_edge_touching,forward_car_label_eligible,forward_car_ignore_for_detection,forward_car_label_reason,forward_car_encounter,forward_car_speed_mps,forward_car_yaw,oncoming_bus_visible,oncoming_bus_x1,oncoming_bus_y1,oncoming_bus_x2,oncoming_bus_y2,oncoming_bus_u,oncoming_bus_v,oncoming_bus_depth_m,oncoming_bus_bbox_width_px,oncoming_bus_bbox_height_px,oncoming_bus_bbox_area_px2,oncoming_bus_bbox_inside_fraction,oncoming_bus_edge_touching,oncoming_bus_label_eligible,oncoming_bus_ignore_for_detection,oncoming_bus_label_reason,oncoming_bus_encounter,oncoming_bus_speed_mps,oncoming_bus_yaw,oncoming_truck_visible,oncoming_truck_x1,oncoming_truck_y1,oncoming_truck_x2,oncoming_truck_y2,oncoming_truck_u,oncoming_truck_v,oncoming_truck_depth_m,oncoming_truck_bbox_width_px,oncoming_truck_bbox_height_px,oncoming_truck_bbox_area_px2,oncoming_truck_bbox_inside_fraction,oncoming_truck_edge_touching,oncoming_truck_label_eligible,oncoming_truck_ignore_for_detection,oncoming_truck_label_reason,oncoming_truck_encounter,oncoming_truck_speed_mps,oncoming_truck_yaw,person_1_visible,person_1_x1,person_1_y1,person_1_x2,person_1_y2,person_1_u,person_1_v,person_1_depth_m,person_1_bbox_width_px,person_1_bbox_height_px,person_1_bbox_area_px2,person_1_bbox_inside_fraction,person_1_edge_touching,person_1_label_eligible,person_1_ignore_for_detection,person_1_label_reason,person_1_encounter,person_1_speed_mps,person_1_yaw,person_2_visible,person_2_x1,person_2_y1,person_2_x2,person_2_y2,person_2_u,person_2_v,person_2_depth_m,person_2_bbox_width_px,person_2_bbox_height_px,person_2_bbox_area_px2,person_2_bbox_inside_fraction,person_2_edge_touching,person_2_label_eligible,person_2_ignore_for_detection,person_2_label_reason,person_2_encounter,person_2_speed_mps,person_2_yaw,controlled_visible_count,controlled_label_eligible_count,controlled_ignored_count,source_luma_mean,source_luma_p01,source_luma_p50,source_luma_p99,source_shadow_fraction,source_highlight_fraction,source_sharpness_laplacian,night_luma_mean,night_luma_p01,night_luma_p50,night_luma_p99,night_shadow_fraction,night_highlight_fraction,night_sharpness_laplacian
27,70795,2.600000038743019,38.0,1.0,0.35,9007,4.359415243446398,0.07288461923599243,1,306.2253873882182,184.80150772614434,333.7800305232369,238.5334566271773,320.0027089557276,211.66748217666083,10.277052428677708,27.554643135018694,53.73194890103295,1480.5646769170228,1.0,0,1,0,eligible,1,3.3427394169763147,0.07160944491624832,1,199.9749588465375,183.37354841154945,250.214117843462,200.01250831321582,225.09453834499976,191.69302836238262,29.239283151606784,50.23915899692449,16.638959901666368,835.9273520432677,1.0,0,1,0,eligible,1,4.722067655541895,-62.70075225830078,1,273.89641690094555,157.89034892801598,310.50931959648165,194.52227746251071,292.20286824871357,176.20631319526336,42.28543828168373,36.61290269553609,36.63192853449473,1341.2012349832878,1.0,0,1,0,eligible,1,3.7276572405164576,-179.9272918701172,1,292.53204665527784,175.3444822057482,308.62196226445377,189.4352606680223,300.5770044598658,182.38987143688524,58.728883579484375,16.089915609175932,14.090778462274102,226.71943632558413,1.0,0,0,1,depth_outside_policy,0,2.9317019763603507,-179.8624725341797,0,0.0,168.75848876524168,0.0,231.73580156839503,0.0,200.24714516681837,9.638705966724983,0.0,0.0,0.0,0.0,0,0,0,not_projected_visible,0,0.0,-89.92671966552734,1,402.58617565351386,182.44669880532612,407.71721744447547,196.60308760788433,405.15169654899466,189.5248932066052,29.638574047676464,5.1310417909616035,14.156388802558212,72.63702255502707,1.0,0,0,1,bbox_too_narrow|bbox_area_too_small,0,0.0,90.0732650756836,5,3,2,105.10549479166667,13.0,103.0,202.0,0.01693142361111111,0.00015190972222222222,11971.1689453125,37.130329861111115,3.0,35.0,83.0,0.1013671875,6.076388888888889e-05,2139.96728515625
28,70797,2.7000000402331352,38.0,1.0,0.35,9007,4.360906314521571,0.07288461923599243,1,306.1624056408635,184.84767488537895,333.8444318178731,238.76383110867542,320.00341872936826,211.80575299702718,10.234802893846084,27.682026177009618,53.91615622329647,1492.5084479370328,1.0,0,1,0,eligible,1,3.604451476035156,0.07169520109891891,1,196.87623886573115,183.38383406419288,247.53144529322697,200.09664903603465,222.20384207947905,191.74024155011375,29.117148594123364,50.65520642749581,16.712814971841766,846.5910923831873,1.0,0,1,0,eligible,1,5.04371004676178,-63.442665100097656,1,273.380293995795,157.60421508665846,310.42727907307324,194.64321674155656,291.9037865344341,176.1237159141075,41.87641103473081,37.04698507727824,37.0390016548981,1372.1833415862939,1.0,0,1,0,eligible,1,3.9168744915313156,-179.92726135253906,1,292.3525516635777,175.33667988976788,308.5498601983579,189.49556232539587,300.45120593096783,182.4161211075819,58.359115164505106,16.197308534780234,14.158882435627987,229.33578731754713,1.0,0,0,1,depth_outside_policy,0,3.061603686723436,-179.87030029296875,0,0.0,168.49303069117897,0.0,232.9574038503153,0.0,200.72521727074712,9.420690295948615,0.0,0.0,0.0,0.0,0,0,0,not_projected_visible,0,0.0,-89.92671966552734,1,403.19436861108903,182.4647095374878,408.37148655089294,196.72690644423122,405.782927580991,189.5958079908595,29.420558376900097,5.177117939803907,14.262196906743412,73.8370754669171,1.0,0,0,1,bbox_too_narrow|bbox_area_too_small,0,0.0,90.0732650756836,5,3,2,105.20130642361111,13.0,103.0,201.0,0.016193576388888888,0.00014322916666666667,11986.20703125,37.176983506944445,3.0,35.0,83.0,0.10145399305555555,6.076388888888889e-05,2144.537841796875
29,70799,2.8000000417232513,38.0,1.0,0.35,9007,4.359105776148283,0.07288461923599243,1,305.90616942335976,184.8657067021645,334.1047952499656,239.9350259608287,320.0054823366627,212.4003663314966,10.066146993237842,28.19862582660585,55.06931925866422,1552.8791283009718,1.0,0,1,0,eligible,1,3.343089679323795,0.07399860769510269,1,186.56103019834168,183.4467593076914,238.8424545160984,200.30746118367006,212.70174235722004,191.87711024568074,28.730957366371833,52.281424317756716,16.860701875978663,881.5015090732371,1.0,0,1,0,eligible,1,5.1318861105508775,-66.75408935546875,1,271.68182543177113,156.69427627945151,310.15922853732053,195.07492093376365,290.92052698454586,175.8845986066076,40.59007649832369,38.4774031055494,38.380644654312135,1476.7875358148176,1.0,0,1,0,eligible,1,4.505946971960667,-179.9272918701172,1,291.7769322383467,175.32552181913823,308.3246103269465,189.78450104219183,300.0507712826466,182.55501143066505,57.209096821028766,16.54767808859981,14.458979223053603,239.262533672844,1.0,0,0,1,depth_outside_policy,0,3.4663335956941292,-179.88108825683594,0,0.0,167.61579140409398,0.0,236.99439092096927,0.0,202.30509116253162,8.766697643055549,0.0,0.0,0.0,0.0,0,0,0,not_projected_visible,0,0.0,-89.92671966552734,1,405.0738260326387,182.52036701668453,410.39410102641966,197.10966781050416,407.7339635295292,189.81501741359435,28.76656572400703,5.32027499378097,14.589300793819632,77.61909219010744,1.0,0,0,1,bbox_too_narrow|bbox_area_too_small,0,0.0,90.0732650756836,5,3,2,105.2913845486111,13.0,103.0,202.0,0.01642361111111111,0.00010416666666666667,11934.16015625,37.260677083333334,3.0,35.0,83.0,0.10299045138888889,0.00012152777777777777,2144.717529296875
30,70801,2.9000000432133675,38.0,1.0,0.35,9007,4.360601138629519,0.07288461923599243,1,305.8375973958004,184.94586274967494,334.17103755803294,240.13844908951248,320.00431747691664,212.5421559195937,10.023157374080617,28.333440162232534,55.19258633983753,1563.7958424586395,1.0,0,1,0,eligible,1,3.557677873999683,0.07391427457332611,1,183.25719928378362,183.47879877432578,236.15338886279153,200.36724086165046,209.70529407328758,191.92301981798812,28.586391436233967,52.89618957900791,16.888442087324677,893.3342343452222,1.0,0,1,0,eligible,1,4.034918653225627,-68.06913757324219,1,271.0607164499761,156.37605405428445,310.0619280535229,195.24809575546485,290.5613222517495,175.81207490487463,40.141395434159435,39.00121160354678,38.87204170118039,1516.056723849631,1.0,0,1,0,eligible,1,4.701388854374766,-179.92724609375,1,291.5727361367318,175.3205295402711,308.2442842005164,189.8858270873904,299.9085101686241,182.60317831383077,56.81221355675356,16.6715480637846,14.565297547119286,242.8260581201231,1.0,0,0,1,depth_outside_policy,0,3.5973948305404506,-179.885986328125,0,0.0,167.2928802899602,0.0,238.48038586711925,0.0,202.88663307853972,8.54870104576551,0.0,0.0,0.0,0.0,0,0,0,not_projected_visible,0,0.0,-89.92671966552734,1,405.7192061830384,182.53948150857624,411.0889172624871,197.24117627861642,408.4040617227628,189.89032889359635,28.54856912671699,5.3697110794486775,14.701694770040177,78.94385329335742,1.0,0,0,1,bbox_too_narrow|bbox_area_too_small,0,0.0,90.0732650756836,5,3,2,105.23947482638889,13.0,103.0,203.0,0.01630642361111111,0.00015190972222222222,12007.4248046875,37.24614583333334,3.0,35.0,83.0,0.10264322916666667,0.00012152777777777777,2158.80859375
31,70803,3.0000000447034836,38.0,1.0,0.35,9007,4.359276007281827,0.07288461923599243,1,305.5237803746802,184.9406310808438,334.4865858732542,241.5954837964889,320.0051831239672,213.26805743866635,9.82845654255013,28.962805498574028,56.65485271564512,1640.883479753588,1.0,0,1,0,eligible,1,3.0735618723944964,0.07390915602445602,1,175.04253475796267,183.55866729581345,229.55042631121495,200.68687180918334,202.2964805345888,192.1227695524984,28.076502573297716,54.50789155325228,17.128204513369894,933.6223141166925,1.0,0,1,0,eligible,1,3.436552232468418,-70.26190948486328,1,269.0288944868079,155.39647651170358,309.7453689333325,195.88305506970434,289.3871317100702,175.63976579070396,38.7454111929714,40.71647444652456,40.48657855800076,1648.4707412840469,1.0,0,1,0,eligible,1,5.052142521702001,-179.92843627929688,1,290.9200229981322,175.28878990165143,307.9918295349244,190.19205217932975,299.4559262665283,182.7404210404906,55.585002843140614,17.071806536792224,14.903262277678323,254.42561037159774,1.0,0,0,1,depth_outside_policy,0,3.960399937052864,-179.89390563964844,0,0.0,166.21455296349978,0.0,243.4427361449531,0.0,204.82864455422646,7.894714114918342,0.0,0.0,0.0,0.0,0,0,0,not_projected_visible,0,0.0,-89.92671966552734,1,407.71580483265217,182.59860665850454,413.23931018646664,197.64811766869613,410.4775575095594,190.12336216360035,27.894582195869823,5.523505353814471,15.049511010191594,83.1260546370831,1.0,0,0,1,bbox_too_narrow|bbox_area_too_small,0,0.0,90.0732650756836,5,3,2,104.86153645833333,12.0,102.0,204.0,0.018142361111111113,0.0001171875,12158.3388671875,37.12564670138889,2.0,35.0,84.0,0.10677517361111111,0.00012152777777777777,2180.851318359375
32,70805,3.1000000461935997,38.0,1.0,0.35,9007,4.360783290583866,0.07288461923599243,1,305.4310114888679,185.02184087822783,334.5811473131942,241.93085778264054,320.00607940103106,213.47634933043418,9.770313060785721,29.1501358243263,56.90901690441271,1658.9055723925119,1.0,0,1,0,eligible,1,3.247670512394679,0.0739147737622261,1,172.12387137545355,183.57147890495023,227.13699891941323,200.82552665742767,199.6304351474334,192.19850278118895,27.905363415855547,55.01312754395968,17.254047752477447,949.1991296566127,1.0,0,1,0,eligible,1,3.508373571728771,-70.79374694824219,1,268.3273071896255,155.12353733710611,309.6362188597763,196.17271280612036,288.9817630247009,175.64812507161324,38.28594311996044,41.30891167015079,41.049175469014244,1695.6967635820301,1.0,0,1,0,eligible,1,4.509247978137534,-179.92845153808594,1,290.68924552618427,175.27020479710058,307.9027510905792,190.29270862764648,299.29599830838174,182.78145671237354,55.16442364140219,17.21350556439495,15.0225038305459,258.5899532782463,1.0,0,0,1,depth_outside_policy,0,4.077145519139888,-179.89747619628906,0,0.0,165.81323565998818,0.0,245.28954733623374,0.0,205.55139149811095,7.676707027210822,0.0,0.0,0.0,0.0,0,0,0,not_projected_visible,0,0.0,-89.92671966552734,1,408.4022595789779,182.61893241392332,413.9789438817691,197.7880746389931,411.1906017303735,190.2035035264582,27.676575108162304,5.576684302791193,15.169142225069777,84.5935173333537,1.0,0,0,1,bbox_too_narrow|bbox_area_too_small,0,0.0,90.0732650756836,5,3,2,105.12297743055555,13.0,102.0,204.0,0.017743055555555557,0.00015625,12124.029296875,37.23565538194445,3.0,35.0,84.0,0.10607638888888889,0.00012152777777777777,2177.026611328125
33,70807,3.200000047683716,38.0,1.0,0.35,9007,4.338021927154557,0.07288527488708496,1,305.1087153770739,185.02622997570822,334.9064227021384,243.39425016268177,320.00756903960615,214.21024006919498,9.582458679603779,29.797707325064493,58.36802018697355,1739.2331826748941,1.0,0,1,0,eligible,1,2.7856220528444466,0.07390151917934418,1,162.54897543302812,183.6132219799329,219.1484771729932,201.22484142452097,190.84872630301066,192.41903170222693,27.403449604099755,56.59950173996509,17.611619444588086,996.8088853975664,1.0,0,1,0,eligible,1,4.148632148986863,-72.36731719970703,1,266.21788912651755,154.43823487855428,309.3110617164981,197.18386835312285,287.7644754215078,175.81105161583855,36.974331197854056,43.093172589980554,42.745633474568564,1842.0449607876333,1.0,0,1,0,eligible,1,4.385920107594738,-179.92852783203125,1,289.9551306413801,175.18464238278463,307.62252255492774,190.58514306794874,298.78882659815395,182.88489272536668,53.873692590988206,17.667391913547647,15.400500685164104,272.0866812696533,1.0,0,0,1,depth_outside_policy,0,4.332264330330019,-179.9057159423828,0,0.0,164.4529242803833,0.0,251.5237953516472,0.0,207.98835981601525,7.023486491766777,0.0,0.0,0.0,0.0,0,0,0,not_projected_visible,0,0.0,-89.92671966552734,1,410.5246447105056,182.67772851459696,416.26681463802186,198.21697900887702,413.39572967426375,190.447353761737,27.023358197470664,5.742169927516272,15.539250494280054,89.2290168843973,1.0,0,0,1,bbox_too_narrow|bbox_area_too_small,0,0.0,90.0732650756836,5,3,2,105.11585069444445,13.0,102.0,204.0,0.017990451388888887,0.00013020833333333333,12170.7509765625,37.23817274305556,3.0,35.0,84.0,0.10684027777777778,0.00012152777777777777,2189.272705078125
34,70809,3.300000049173832,38.0,1.0,0.35,9007,4.311457307733255,0.07288669049739838,1,304.9860066311946,185.08185048535668,335.03016770540376,243.8783506641671,320.0080871682992,214.48010057476188,9.511474246718183,30.04416107420917,58.79650017881042,1766.4915219719485,1.0,0,1,0,eligible,1,2.9605398960056437,0.0739058405160904,1,158.9952200622163,183.6288356971671,216.1866390151722,201.3436141418834,187.59092953869424,192.48622491952523,27.23827167140572,57.1914189529559,17.714778444716302,1013.1333156905625,1.0,0,1,0,eligible,1,4.437333271405308,-73.01615142822266,1,265.4592275504928,154.13719592574375,309.1990848106209,197.48240003418007,287.3291561805569,175.8097979799619,36.534390551717536,43.739857260128076,43.34520410843632,1895.9130406141217,1.0,0,1,0,eligible,1,4.495764871687991,-179.92852783203125,1,289.6997857298273,175.14767528530103,307.52598927721823,190.67933655851897,298.61288750352276,182.91350592191,53.44064499835099,17.826203547390946,15.531661273217935,276.8705552855121,1.0,0,0,1,depth_outside_policy,0,4.316862198236822,-179.90748596191406,0,0.0,163.93809273486815,0.0,253.85199979840115,0.0,208.89504626663467,6.807329813723625,0.0,0.0,0.0,0.0,0,0,0,not_projected_visible,0,0.0,-89.92671966552734,1,411.24952026510573,182.69278986160327,417.04862684203835,198.35850830541136,414.14907355357207,190.52564908350732,26.807207369593783,5.7991065769326156,15.665718443808089,90.84717085986206,1.0,0,0,1,bbox_too_narrow|bbox_area_too_small,0,0.0,90.0732650756836,5,3,2,104.86466579861111,13.0,102.0,204.0,0.018528645833333333,0.00016927083333333334,12304.796875,37.147838541666665,2.0,35.0,84.0,0.1084548611111111,0.00012152777777777777,2207.766845703125
35,70811,3.400000050663948,38.0,1.0,0.35,9007,4.21487243319598,0.07289251685142517,1,304.6414270407531,184.91705933499725,335.94117474027854,245.2809398417286,320.2913008905158,215.09899958836291,9.344350293291528,31.299747699525426,60.36388050673136,1889.3742300249926,1.0,0,1,0,eligible,1,2.8230437073823973,0.07429036498069763,1,146.64609004154582,183.67958737095145,205.97456609245577,201.68090719880814,176.3103280670008,192.68024728487978,26.73895723872511,59.328476050909956,18.00131982785669,1067.9908722917662,1.0,0,1,0,eligible,1,5.144909686852138,-75.96464538574219,1,263.0102229195579,152.9454048726754,308.83766261777004,198.23715622378654,285.923942768664,175.59128054823097,35.184905231936696,45.82743969821212,45.291751351111145,2075.6050038694634,1.0,0,1,0,eligible,1,4.95848514099803,-179.92848205566406,1,288.9228698202839,175.04769129070266,307.233890550841,190.97795111954372,298.0783801855624,183.0128212051232,52.167576624203825,18.311020730557118,15.93025982884106,291.6993179690699,1.0,0,0,1,depth_outside_policy,0,4.1143237352777975,-179.9097442626953,0,0.0,162.20048768399818,0.0,261.7142978340239,0.0,211.95739275901104,6.168706866370114,0.0,0.0,0.0,0.0,0,0,0,not_projected_visible,0,0.0,-89.92671966552734,1,413.46026913994064,182.7377933988911,419.43415556020716,198.78947094121605,416.44721235007387,190.7636321700536,26.168603542094267,5.973886420266524,16.05167754232494,95.89089849259209,1.0,0,0,1,bbox_too_narrow|bbox_area_too_small,0,0.0,90.0732650756836,5,3,2,104.95230902777777,12.0,102.0,205.0,0.019500868055555554,0.0001388888888888889,12013.412109375,37.19112413194444,2.0,35.0,85.0,0.10891059027777777,0.00012152777777777777,2164.6640625
36,70813,3.500000052154064,38.0,1.0,0.35,9007,4.197376787075117,0.07289386540651321,1,304.51998855228265,184.6765444536039,336.63811090446137,246.17984150321672,320.579049728372,215.42819297841032,9.26288953890203,32.118122352178716,61.503297049612826,1975.370419701857,1.0,0,1,0,eligible,1,2.677190641645638,0.07021418958902359,1,142.30032998629412,183.7058329326744,202.34122640880585,201.79630301880377,172.32077819755,192.7510679757391,26.571732358137695,60.040896422511736,18.090470086129358,1086.1680406758396,1.0,0,1,0,eligible,1,5.115548314878699,-76.82923126220703,1,262.12840491566305,152.47369033887625,308.7083031714918,198.46904373935845,285.41835404357744,175.47136703911735,34.72490353256398,46.579898255828766,45.9953534004822,2142.4588816353485,1.0,0,1,0,eligible,1,5.045506797706506,-179.92848205566406,1,288.6597781047766,175.02265685074025,307.13595897965683,191.08672290386664,297.8978685422167,183.05468987730345,51.75294619576049,18.476180874880242,16.064066053126396,296.80258998358687,1.0,0,0,1,depth_outside_policy,0,4.044162545332009,-179.9126434326172,0,0.0,161.55178435995433,0.0,264.69013741361607,0.0,213.1209608867852,5.95851434074021,0.0,0.0,0.0,0.0,0,0,0,not_projected_visible,0,0.0,-89.92671966552734,1,414.2115827520748,182.7588005302147,420.2451583213314,198.94171941856536,417.2283705367031,190.85025997439004,25.958412504954808,6.033575569256641,16.182918888350656,97.64086404401435,1.0,0,1,0,eligible,1,0.0,90.0732650756836,5,4,1,105.24659288194445,13.0,102.0,205.0,0.0191015625,0.00018663194444444445,11896.9990234375,37.31504774305556,3.0,35.0,85.0,0.10926215277777777,0.00012152777777777777,2143.668212890625
37,70815,3.6000000536441803,38.0,1.0,0.35,9007,4.146804827906836,0.07289682328701019,1,304.0386476452678,185.33795168541897,335.8241234263545,247.0358026383722,319.93138553581116,216.18687716189558,9.088948414386527,31.78547578108669,61.69785095295322,1961.0955472101907,1.0,0,1,0,eligible,1,3.2453678309929583,0.073711097240448,1,128.90226603991158,183.81026221857496,191.31912381514664,202.15502722695496,160.1106949275291,192.98264472276497,26.045861507883323,62.41685777523506,18.344765008379994,1145.0225884481629,1.0,0,1,0,eligible,1,4.815835201720912,-79.7382583618164,1,259.32700340755827,151.05474606636685,308.3066775688374,199.2777396679682,283.81684048819784,175.1662428671675,33.357389884436884,48.97967416127915,48.22299360160136,2361.946513687884,1.0,0,1,0,eligible,1,4.857259722244495,-179.92852783203125,1,287.85652148361953,174.9441619528522,306.840095295834,191.4172848150796,297.34830838972675,183.1807233839659,50.52979711845691,18.983573812214445,16.4731228622274,312.7187437727711,1.0,0,0,1,depth_outside_policy,0,3.9269190257260633,-179.913818359375,0,0.0,159.31616457174135,0.0,274.99830303840764,0.0,217.1572338050745,5.332764875327575,0.0,0.0,0.0,0.0,0,0,0,not_projected_visible,0,0.0,-89.92671966552734,1,416.5215227315801,182.8309333035815,422.7396850724907,199.4176045799528,419.63060390203543,191.12426894176716,25.332660897064144,6.218162340910624,16.586671276371305,103.138614691796,1.0,0,1,0,eligible,1,0.0,90.0732650756836,5,4,1,105.22572048611111,12.0,102.0,204.0,0.02037326388888889,0.00020399305555555557,11918.4287109375,37.29440972222222,2.0,35.0,84.0,0.11091145833333334,0.00012152777777777777,2147.813232421875
38,70817,3.7000000551342964,38.0,1.0,0.35,9007,4.126248361572754,0.07289682328701019,1,303.7460819180455,185.3279337827289,335.8952825372122,247.61709168661307,319.8206822276288,216.472512734671,9.033728448283753,32.14920061916672,62.28915790388416,2002.5466338509261,1.0,0,1,0,eligible,1,2.7472160448392082,0.07707574218511581,1,124.42595648203842,183.84173780853055,187.6416568627724,202.29100472776065,156.0338066724054,193.0663712681456,25.864259463433235,63.21570038073399,18.449266919230098,1166.283329810237,1.0,0,1,0,eligible,1,4.686315190927842,-80.51617431640625,1,258.34913381644657,150.58915931818782,308.1692180849939,199.5895277142279,283.2591759507202,175.08934351620786,32.909685408188274,49.820084268547305,49.00036839604007,2441.2024826805787,1.0,0,1,0,eligible,1,4.797693181735433,-179.92852783203125,1,287.5836108330543,174.90907381783325,306.73856672019275,191.52178404308313,297.1610887766235,183.2154289304582,50.126648188239315,19.154955887138442,16.612710225249884,318.21573153047524,1.0,0,0,1,depth_outside_policy,0,3.918430738050514,-179.91616821289062,0,0.0,158.4513772159352,0.0,278.97635034231183,0.0,218.71386377912353,5.126027357017028,0.0,0.0,0.0,0.0,0,0,0,not_projected_visible,0,0.0,-89.92671966552734,1,417.30981732659853,182.85427375071055,423.5913968004521,199.57879910484775,420.45060706352535,191.21653642777915,25.125923378753598,6.281579473853583,16.7245253541372,105.05643517449205,1.0,0,1,0,eligible,1,0.0,90.0732650756836,5,4,1,105.22846354166667,12.0,102.0,204.0,0.021388888888888888,0.00015625,11870.0126953125,37.30388020833333,2.0,35.0,85.0,0.11033420138888889,0.00012152777777777777,2137.87255859375
39,70819,3.8000000566244125,38.0,1.0,0.35,9007,4.049388348700165,0.07290257513523102,1,303.57157922926746,185.4894046247985,336.2995220341947,249.37059373309788,319.9355506317311,217.4299991789482,8.828639327771551,32.72794280492724,63.88118910829937,2090.6999034471623,1.0,0,1,0,eligible,1,2.9704782995194825,0.07801831513643265,1,110.89142598304286,183.92393422477394,176.56129907853247,202.7330499049658,143.72636253078767,193.32849206486986,25.31693896853287,65.6698730954896,18.809115680191866,1235.1922397565836,1.0,0,1,0,eligible,1,4.546110492408223,-82.49882507324219,1,255.2467875978697,149.1251636524993,307.7400324237772,200.59305975208264,281.4934100108235,174.859111702291,31.57831162403701,52.49324482590751,51.46789609958333,2701.716870629798,1.0,0,1,0,eligible,1,4.8228101171678075,-179.92852783203125,1,286.74295950725343,174.77058282944336,306.4293660142598,191.81359503199525,296.5861627607566,183.2920889307193,48.92696625057143,19.68640650700638,17.043012202551893,335.51566632330673,1.0,0,0,1,depth_outside_policy,0,3.90633249346718,-179.91546630859375,0,0.0,155.3971408891426,0.0,292.99304032467853,0.0,224.19509060691058,4.513333577042028,0.0,0.0,0.0,0.0,0,0,0,not_projected_visible,0,0.0,-89.92671966552734,1,419.7230219320754,182.9210550191883,426.2001414294551,200.06791066513173,422.9615816807652,191.49448284216,24.51323544262861,6.477119497379647,17.146855645943447,111.06223302309458,1.0,0,1,0,eligible,1,0.0,90.0732650756836,5,4,1,105.87983072916667,12.0,102.0,205.0,0.02020833333333333,0.00019097222222222223,11968.8798828125,37.538797743055554,2.0,35.0,85.0,0.10861111111111112,0.00012152777777777777,2157.25439453125
40,70821,3.9000000581145287,38.0,1.0,0.35,9007,4.031234666726282,0.07290257513523102,1,303.5247589076766,185.58394009588812,336.45133147750335,249.6589843502711,319.98804519259,217.62146222307962,8.782766554150061,32.92657256982676,64.07504425438299,2109.7715945568025,1.0,0,1,0,eligible,1,3.171278737166199,0.0758194550871849,1,106.27744656490022,183.95126928728376,172.7716078925389,202.8952750998888,139.52452722871956,193.42327219358629,25.13422804106147,66.49416132763868,18.94400581260504,1259.6657786950846,1.0,0,1,0,eligible,1,4.558520821134535,-82.96800994873047,1,254.14038582538382,148.59703407567306,307.5899432892316,200.94421970690016,280.8651645573077,174.7706268912866,31.13414526641339,53.44955746384778,52.34718563122709,2797.9339064669794,1.0,0,1,0,eligible,1,4.859678716570812,-179.92852783203125,1,286.4567507973935,174.71860161524998,306.3227754001701,191.9088017890296,296.3897630987818,183.31370170213978,48.53051602757966,19.866024602776577,17.19020017377963,341.5009395789603,1.0,0,0,1,depth_outside_policy,0,3.890552308618287,-179.91819763183594,0,0.0,154.19402865080457,0.0,298.52684734060534,0.0,226.36043799570496,4.311425465469762,0.0,0.0,0.0,0.0,0,0,0,not_projected_visible,0,0.0,-89.92671966552734,1,420.54478555441705,182.94538581987428,427.0889077598182,200.2361338899283,423.8168466571176,191.5907598549013,24.311327331056344,6.544122205401152,17.290748070054036,113.15276839323774,1.0,0,1,0,eligible,1,0.0,90.0732650756836,5,4,1,106.05892361111111,12.0,102.0,206.0,0.021089409722222223,0.00020833333333333335,12041.5615234375,37.61825520833333,2.0,35.0,86.0,0.10984809027777778,0.00012152777777777777,2163.6044921875
41,70823,4.000000059604645,38.0,1.0,0.35,9007,3.97222149073876,0.07290735095739365,1,303.1153123274392,185.42019836971429,337.72874216585944,251.58003155252462,320.42202724664935,218.50011496111944,8.587690931173594,34.613429838420245,66.15983318281033,2290.018743994793,1.0,0,1,0,eligible,1,2.721606997822021,0.09714090824127197,1,91.49890179726606,184.04778495652187,160.80711063669045,203.39141717810406,126.15300621697826,193.71960106731296,24.57230791613337,69.3082088394244,19.343632221582197,1340.6725017264378,1.0,0,1,0,eligible,1,4.840684119887851,-84.89336395263672,1,250.58447375756643,146.89775389960963,307.1177269050157,202.07124098090256,278.85110033129104,174.4844974402561,29.80229712630555,56.533253147449244,55.17348708129293,3119.136712194254,1.0,0,1,0,eligible,1,4.873637660510789,-179.92852783203125,1,285.5767698242299,174.55571195095493,306.00035291709946,192.19821360067678,295.7885613706647,183.37696277581585,47.354575678929415,20.423583092869535,17.64250164972185,360.3230984091821,1.0,0,1,0,eligible,1,3.8043268400913104,-179.9166259765625,0,0.0,149.80827636366558,0.0,318.71761021811295,0.0,234.26294329088927,3.7114115388605686,0.0,0.0,0.0,0.0,0,0,0,not_projected_visible,0,0.0,-89.92671966552734,1,423.069464267886,183.02263324901946,429.8207626005973,200.75561192089316,426.44511343424165,191.8891225849563,23.711312909946805,6.751298332711258,17.732978671873695,119.72062934142518,1.0,0,1,0,eligible,1,0.0,90.0732650756836,5,5,0,106.32635850694444,12.0,102.0,206.0,0.020303819444444444,0.00021701388888888888,11874.9248046875,37.72391493055556,2.0,35.0,86.0,0.10939670138888889,0.00012152777777777777,2143.177734375
